_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,audience,audience:confidence,bias,bias:confidence,message,message:confidence,orig__golden,audience_gold,bias_gold,bioid,embed,id,label,message_gold,source,text
766196299,FALSE,finalized,1,8/5/15 5:51,national,1,partisan,1,policy,1,,,,L000563,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/103286879730089/posts/137780036386545"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/103286879730089/posts/137780036386545"">Post</a> by <a href=""https://www.facebook.com/103286879730089"">Congressman Dan Lipinski</a>.</div></div></br>",103286879730089_137780036386545,From: Daniel Lipinski (Representative from Illinois),,facebook,"When the Wall Street bailout was brought up for a vote in 2008, Congress was told there were limits on outrageous executive pay for companies being bailed out by the taxpayers. I read the bill and saw that this was not true. That was one of the reasons I opposed the bailout. Now we see that despite earlier promises, the Treasury Department was readily approving big pay raises while middle class Americans were losing jobs and seeing wages drop. Once again, the middle class pays for the irresponsible behavior of others.   http://www.washingtonpost.com/business/economy/treasury-approved-big-pay-raises-at-bailed-out-aig-ally-and-gm-report-says/2013/01/28/1e0fe84c-695f-11e2-ada3-d86a4806d5ee_story.html"
766196300,FALSE,finalized,1,8/5/15 5:48,constituency,1,neutral,1,support,1,,,,L000564,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/45059452286/posts/10152735509762287"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/45059452286/posts/10152735509762287"">Post</a> by <a href=""https://www.facebook.com/45059452286"">Congressman Doug Lamborn</a>.</div></div></br>",45059452286_10152735509762287,From: Doug Lamborn (Representative from Colorado),,facebook,"Thank you to Carlos Urias, Director of Military Services, and the whole team at Cedar Springs Hospital for sitting down with me for a comprehensive discussion on the PTSD issues we are facing locally.   Cedar Springs is a powerful community resource, please visit http://www.cedarspringsbhs.com/ for more information"
766196301,FALSE,finalized,1,8/5/15 5:45,national,1,neutral,1,support,1,,,,L000564,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/45059452286/posts/10152615327667287"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/45059452286/posts/10152615327667287"">Post</a> by <a href=""https://www.facebook.com/45059452286"">Congressman Doug Lamborn</a>.</div></div></br>",45059452286_10152615327667287,From: Doug Lamborn (Representative from Colorado),,facebook,"When the weather gets warmer, we often think about the energy we use to cool down. Clean coal provides about 65% of Colorado's power. New EPA regulations could increase energy bills by 49%.   How do you feel about Colorado's energy future?"
766196302,FALSE,finalized,1,8/5/15 4:38,national,1,partisan,1,policy,1,,,,L000564,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/45059452286/posts/10152580057512287"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/45059452286/posts/10152580057512287"">Post</a> by <a href=""https://www.facebook.com/45059452286"">Congressman Doug Lamborn</a>.</div></div></br>",45059452286_10152580057512287,From: Doug Lamborn (Representative from Colorado),,facebook,"I will be supporting the VA Reform Legislation from the Joint House-Senate VA Reform Committee, where I was a member and a chief negotiator.   Nothing is more important than providing our veterans with the care and respect that they have earned. It was a privilege to serve as a chief negotiator on the VA Reform Conference Committee. I am pleased that we were able to come to a bipartisan solution. These reforms expand the private sector care options available to our veterans, ensuring that wait times are lower, and convenience is increased.  However, this alone will not fix the cultural problems that plague the department so as to guarantee quality care for our veterans in the long run.  That's why I worked hard to ensure that the bill included measures that will hold bureaucrats accountable for failing to put our veterans first.   These are important steps in the process of rebuilding the trust that has been broken between our brave veterans and the VA that should serve them. The corrupt culture at the VA won't be purged overnight and there is still a lot of work to do.  I will continue to work with local veterans on individual cases and on the Veterans Affairs Committee to address systemic problems that remain.  http://docs.house.gov/billsthisweek/20140728/CRPT-113hrpt-HR3230-Joint.pdf"
766196303,FALSE,finalized,1,8/5/15 5:15,national,1,neutral,1,policy,1,,,,L000564,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/45059452286/posts/10152551835787287"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/45059452286/posts/10152551835787287"">Post</a> by <a href=""https://www.facebook.com/45059452286"">Congressman Doug Lamborn</a>.</div></div></br>",45059452286_10152551835787287,From: Doug Lamborn (Representative from Colorado),,facebook,I just took part in another successful House Committee on Veterans' Affairs Oversight hearing. Today's subject was on how the VA can take advantage of the private sector's best practices in delivering care.   Please take a moment and view my questions here:  https://www.youtube.com/watch?v=KrBDwtmG8Qg
766196304,FALSE,finalized,1,8/5/15 5:53,national,1,neutral,1,policy,1,,,,L000564,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/45059452286/posts/10152426651107287"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/45059452286/posts/10152426651107287"">Post</a> by <a href=""https://www.facebook.com/45059452286"">Congressman Doug Lamborn</a>.</div></div></br>",45059452286_10152426651107287,From: Doug Lamborn (Representative from Colorado),,facebook,Thank you to Family Research Council for helping to spread the word about my amendment ensuring that religious freedom is respected in the military.  http://www.frcblog.com/2014/05/annual-defense-authorization-bill-passes-house-religious-liberty-provision/
766196305,FALSE,finalized,1,8/5/15 5:18,national,1,neutral,1,personal,1,,,,L000564,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/45059452286/posts/10152417798547287"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/45059452286/posts/10152417798547287"">Post</a> by <a href=""https://www.facebook.com/45059452286"">Congressman Doug Lamborn</a>.</div></div></br>",45059452286_10152417798547287,From: Doug Lamborn (Representative from Colorado),,facebook,"Please join me in offering my prayers and condolences to the family, friends, and loved ones of Army Specialist Adrian Perkins. He was assigned to Fort Carson's 67th Armor Regiment. He passed away over the weekend of non-combat related injuries while deployed in Jordan.   http://gazette.com/fort-carson-soldier-dies-from-non-combat-injury/article/1520233"
766196306,FALSE,finalized,1,8/5/15 4:57,national,1,partisan,1,policy,1,,,,L000564,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/45059452286/posts/10152391125637287"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/45059452286/posts/10152391125637287"">Post</a> by <a href=""https://www.facebook.com/45059452286"">Congressman Doug Lamborn</a>.</div></div></br>",45059452286_10152391125637287,From: Doug Lamborn (Representative from Colorado),,facebook,"#FY15NDAA I have three amendments under the Readiness Subcommittee  1. Language requesting a GAO review of DOD Arctic Capabilities by February 6, 2015. This review is very important to US Northern Command (NORTHCOM) based at Peterson AFB in Colorado Springs.  2. Language requiring the DOD to conduct a joint land use study on the Air Force Academy, Peterson AFB, and Fort Carson to ensure that they continue to enjoy good relationships with the surrounding community moving into the future.  3. Language clarifying that national security should be a priority for public land use."
766196307,FALSE,finalized,1,8/5/15 5:27,national,1,partisan,1,policy,1,,,,L000564,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/45059452286/posts/10152357002417287"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/45059452286/posts/10152357002417287"">Post</a> by <a href=""https://www.facebook.com/45059452286"">Congressman Doug Lamborn</a>.</div></div></br>",45059452286_10152357002417287,From: Doug Lamborn (Representative from Colorado),,facebook,"Another reason that #Obamacare is so horrible. Well over 100,000 additional abortions per year will be subsidized by taxpayers thanks to #Obamacare. #ACAFundsAbortion #SCOTUS  http://www.sba-list.org/taxpayer-funding-aca#_ftn1"
766196308,FALSE,finalized,1,8/5/15 6:06,national,1,neutral,1,support,1,,,,L000564,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/45059452286/posts/10152354309782287"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/45059452286/posts/10152354309782287"">Post</a> by <a href=""https://www.facebook.com/45059452286"">Congressman Doug Lamborn</a>.</div></div></br>",45059452286_10152354309782287,From: Doug Lamborn (Representative from Colorado),,facebook,Please click here to listen to my interview with Frank Gaffney's Secure Freedom Radio regarding the passage of the Cruz/Lamborn Anti-Terrorism Bill and my leadership on religious freedom in the military.   http://s50.podbean.com/pb/4392d6d346e190920b39a9038c944d28/53554f44/data2/blogs18/266312/uploads/04172014_Seg1_Lamborn.mp3
766196309,FALSE,finalized,1,8/5/15 6:04,national,1,neutral,1,support,1,,,,L000564,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/45059452286/posts/10200875182261679"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/45059452286/posts/10200875182261679"">Post</a> by <a href=""https://www.facebook.com/45059452286"">Congressman Doug Lamborn</a>.</div></div></br>",45059452286_10200875182261679,From: Doug Lamborn (Representative from Colorado),,facebook,"FROM TODAY'S COLORADO SPRINGS GAZETTE:  ""Lamborn said he's working to ease the shutdown's symptoms by pushing for a measure that would return all federal workers to the job and guarantee paychecks.  ""Lamborn said getting workers back on the job makes sense for taxpayers, because Congress is all but certain to authorize back pay to cover the furloughs.  ""Because we're paying these people back pay anyway, we might as well have them working,"" he said."
